mmsi,base_date_time,longitude,latitude,sog,cog,heading,vessel_name,imo,call_sign,vessel_type,status,length,width,draft,cargo,transceiver,slick_id,prev_lat,prev_lon,prev_time,time_diff_seconds,distance_m,movement_bearing,trajectory_start,segment_speed_knots
790077090,2026-09-04 01:40:18+00:00,72.684401,18.965432,8.0,289.8,289.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,18.962279,72.694081,2026-09-04 01:36:01+00:00,257.0,1077.534074540655,288.9003746312383,False,8.150014923949833
790077090,2026-09-04 01:44:30+00:00,72.675103,18.968598,8.3,288.9,288.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,18.965432,72.684401,2026-09-04 01:40:18+00:00,252.0,1040.0209171781669,289.69353707762633,False,8.022358173204793
790077090,2026-09-04 01:48:48+00:00,72.66519,18.971813,8.5,288.4,288.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,18.968598,72.675103,2026-09-04 01:44:30+00:00,258.0,1102.9360927832877,288.82550567060395,False,8.309811219363821
790077090,2026-09-04 01:51:21+00:00,72.659159,18.973715,9.0,289.4,289.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,18.971813,72.66519,2026-09-04 01:48:48+00:00,153.0,669.1052756971969,288.3408218088121,False,8.500873196805486
790077090,2026-09-04 01:54:32+00:00,72.651248,18.976354,8.8,290.1,290.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,18.973715,72.659159,2026-09-04 01:51:21+00:00,191.0,882.8188818689738,289.3240655834809,False,8.984600289697308
790077090,2026-09-04 01:56:52+00:00,72.645642,18.978294,8.6,289.6,291.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,,A,sentinel_214,18.976354,72.651248,2026-09-04 01:54:32+00:00,140.0,628.1907695860763,289.9900598402424,False,8.72215961108713
790077090,2026-09-04 02:00:40+00:00,72.636649,18.981314,8.2,289.8,291.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,18.978294,72.645642,2026-09-04 01:56:52+00:00,228.0,1004.2749761286741,289.44430494898455,False,8.562060831570008
790077090,2026-09-04 02:03:25+00:00,72.630424,18.983435,8.2,289.8,289.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,18.981314,72.636649,2026-09-04 02:00:40+00:00,165.0,696.2873537109022,289.70645500880755,False,8.202855815984243
790077090,2026-09-04 02:08:23+00:00,72.619237,18.98725,7.9,289.4,289.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,18.983435,72.630424,2026-09-04 02:03:25+00:00,298.0,1251.4087262903695,289.72349281995685,False,8.162880330578094
790077090,2026-09-04 02:10:49+00:00,72.613885,18.989031,7.5,288.9,288.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,18.98725,72.619237,2026-09-04 02:08:23+00:00,146.0,597.0494625521436,289.28143935001384,False,7.949100186899718
790077090,2026-09-04 02:15:06+00:00,72.604995,18.991911,7.7,289.7,289.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,18.989031,72.613885,2026-09-04 02:10:49+00:00,257.0,988.8936432057004,288.8079548519636,False,7.479575951007661
790077090,2026-09-04 02:18:34+00:00,72.597619,18.994404,8.0,289.6,289.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,18.991911,72.604995,2026-09-04 02:15:06+00:00,208.0,824.2333904023453,289.5617086837071,False,7.702778046152379
790077090,2026-09-04 02:22:08+00:00,72.589769,18.997042,8.4,289.9,289.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,18.994404,72.597619,2026-09-04 02:18:34+00:00,214.0,876.6266418166656,289.4584028448523,False,7.962719305742557
790077090,2026-09-04 02:24:25+00:00,72.584499,18.998844,8.0,290.2,290.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,18.997042,72.589769,2026-09-04 02:22:08+00:00,137.0,589.6578279422544,289.77272861812907,False,8.366426804870597
790077090,2026-09-04 02:29:16+00:00,72.573839,19.002544,7.8,290.2,,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,18.998844,72.584499,2026-09-04 02:24:25+00:00,291.0,1194.7970708396601,290.04848883832966,False,7.981080199934587
790077090,2026-09-04 02:31:48+00:00,72.56841,19.004431,7.8,290.4,290.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,19.002544,72.573839,2026-09-04 02:29:16+00:00,152.0,608.585895722894,290.07377540991564,False,7.782852681197304
790077090,2026-09-04 02:34:55+00:00,72.561714,19.006789,8.2,291.0,290.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,19.004431,72.56841,2026-09-04 02:31:48+00:00,187.0,751.7770531384642,290.3168393154735,False,7.814621962420708
790077090,2026-09-04 02:38:19+00:00,72.554074,19.009559,8.7,290.6,290.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,19.006789,72.561714,2026-09-04 02:34:55+00:00,204.0,860.8484858926829,290.867046120077,False,8.202704513811925
790077090,2026-09-04 02:42:07+00:00,72.544966,19.012794,8.3,291.3,291.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,19.009559,72.554074,2026-09-04 02:38:19+00:00,228.0,1023.613873924504,290.4783076198845,False,8.726936810041263
790077090,2026-09-04 02:45:51+00:00,72.536511,19.015906,8.0,290.8,290.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,19.012794,72.544966,2026-09-04 02:42:07+00:00,224.0,954.4950806279194,291.15666143869134,False,8.282971953248994
790077090,2026-09-04 02:50:18+00:00,72.526706,19.019423,8.1,291.8,291.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,19.015906,72.536511,2026-09-04 02:45:51+00:00,267.0,1103.249044290935,290.6646255657695,False,8.031983603949405
790077090,2026-09-04 02:54:08+00:00,72.51825,19.022612,7.7,291.1,291.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,19.019423,72.526706,2026-09-04 02:50:18+00:00,230.0,957.6690736764217,291.6307433804476,False,8.093719357283371
790077090,2026-09-04 02:57:22+00:00,72.511439,19.025096,7.7,290.6,290.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,19.022612,72.51825,2026-09-04 02:54:08+00:00,194.0,767.9528526839047,290.9811420032186,False,7.694729243098357
790077090,2026-09-04 02:59:19+00:00,72.50733,19.026553,7.3,291.1,291.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,19.025096,72.511439,2026-09-04 02:57:22+00:00,117.0,461.6650776358107,290.447716755621,False,7.670111491552087
790077090,2026-09-04 03:02:54+00:00,72.500159,19.029174,6.8,291.2,291.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_214,19.026553,72.50733,2026-09-04 02:59:19+00:00,215.0,808.7530394288347,291.02345200343626,False,7.312030270527191
209053121,2026-09-03 23:00:00+00:00,72.637631,19.114717,20.1,245.0,244.0,FV WESTERN STAR_38,IMO3093190,OL4161,Passenger,Underway Using Engine,110.1,26.5,8.2,,A,sentinel_219,,,,,,,True,
209053121,2026-09-03 23:03:30+00:00,72.618957,19.106487,19.8,245.6,245.0,FV WESTERN STAR_38,IMO3093190,OL4161,Passenger,Underway Using Engine,110.1,26.5,8.2,,A,sentinel_219,19.114717,72.637631,2026-09-03 23:00:00+00:00,210.0,2165.8357893795405,245.12894714759932,False,20.04780114679774
209053121,2026-09-03 23:08:22+00:00,72.593221,19.095462,19.8,244.7,244.0,FV WESTERN STAR_38,IMO3093190,OL4161,Passenger,Underway Using Engine,110.1,26.5,8.2,,A,sentinel_219,19.106487,72.618957,2026-09-03 23:03:30+00:00,292.0,2970.432850966098,245.74615849013514,False,19.774130798020344
209053121,2026-09-03 23:11:47+00:00,72.575265,19.087436,20.3,243.7,243.0,FV WESTERN STAR_38,IMO3093190,OL4161,Passenger,Underway Using Engine,110.1,26.5,8.2,,A,sentinel_219,19.095462,72.593221,2026-09-03 23:08:22+00:00,205.0,2088.0227966846533,244.8215412169278,False,19.798937722475593
209053121,2026-09-03 23:13:14+00:00,72.567573,19.083844,20.3,243.3,243.0,FV WESTERN STAR_38,IMO3093190,OL4161,Passenger,Underway Using Engine,110.1,26.5,8.2,,A,sentinel_219,19.087436,72.575265,2026-09-03 23:11:47+00:00,87.0,901.8696720888778,243.8416898121058,False,20.150463717163724
209053121,2026-09-03 23:15:00+00:00,72.558152,19.079358,20.4,243.7,243.0,FV WESTERN STAR_38,IMO3093190,OL4161,Passenger,Underway Using Engine,110.1,26.5,8.2,,A,sentinel_219,19.083844,72.567573,2026-09-03 23:13:14+00:00,106.0,1108.8717124219188,243.3979788830346,False,20.334614995039836
209053121,2026-09-03 23:16:42+00:00,72.549004,19.075092,20.7,243.9,243.0,FV WESTERN STAR_38,IMO3093190,OL4161,Passenger,Underway Using Engine,110.1,26.5,8.2,,A,sentinel_219,19.079358,72.558152,2026-09-03 23:15:00+00:00,102.0,1072.3370630360123,243.87452516563852,False,20.43580075109728
209053121,2026-09-03 23:21:26+00:00,72.523217,19.063156,21.1,244.6,244.0,FV WESTERN STAR_38,IMO3093190,OL4161,Passenger,Underway Using Engine,110.1,26.5,8.2,,A,sentinel_219,19.075092,72.549004,2026-09-03 23:16:42+00:00,284.0,3018.5548351284706,244.0467994949325,False,20.660519826465233
209053121,2026-09-03 23:23:32+00:00,72.511513,19.057909,20.6,245.3,245.0,FV WESTERN STAR_38,IMO3093190,OL4161,Passenger,Underway Using Engine,110.1,26.5,8.2,,A,sentinel_219,19.063156,72.523217,2026-09-03 23:21:26+00:00,126.0,1361.9437991131508,244.75923938743415,False,21.011117733873864
218087708,2026-09-03 23:00:00+00:00,72.812609,19.022117,13.0,207.6,207.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_219,,,,,,,True,
218087708,2026-09-03 23:01:57+00:00,72.809153,19.015869,13.1,207.5,207.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_219,19.022117,72.812609,2026-09-03 23:00:00+00:00,117.0,781.4751494671093,207.7490470769099,False,12.983441491796118
218087708,2026-09-03 23:06:15+00:00,72.801509,19.001966,12.8,207.1,207.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_219,19.015869,72.809153,2026-09-03 23:01:57+00:00,258.0,1736.6908948719322,207.60895978826383,False,13.084686934449056
218087708,2026-09-03 23:08:53+00:00,72.796999,18.993617,12.5,207.2,207.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_219,19.001966,72.801509,2026-09-03 23:06:15+00:00,158.0,1039.033608386525,207.19658741926804,False,12.78300689446875
218087708,2026-09-03 23:13:27+00:00,72.789331,18.979513,12.3,207.6,207.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_219,18.993617,72.796999,2026-09-03 23:08:53+00:00,274.0,1757.642458739042,207.34901923513922,False,12.469254441588685
218087708,2026-09-03 23:14:27+00:00,72.787649,18.976473,12.4,206.9,206.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_219,18.979513,72.789331,2026-09-03 23:13:27+00:00,60.0,380.2727910650731,207.76115223378133,False,12.319824369732194
218087708,2026-09-03 23:18:13+00:00,72.781469,18.96493,12.7,207.0,207.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_219,18.976473,72.787649,2026-09-03 23:14:27+00:00,226.0,1433.9173699929202,206.99354042460612,False,12.33321212604884
218087708,2026-09-03 23:23:05+00:00,72.773233,18.949645,12.9,206.5,206.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_219,18.96493,72.781469,2026-09-03 23:18:13+00:00,292.0,1901.3122180874288,207.1444358167713,False,12.657009390435164
218087708,2026-09-03 23:25:05+00:00,72.769853,18.943234,12.5,205.6,205.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_219,18.949645,72.773233,2026-09-03 23:23:05+00:00,120.0,793.9328381563041,206.64172289093403,False,12.860653401014584
218087708,2026-09-03 23:29:57+00:00,72.762163,18.928051,12.1,205.2,203.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_219,18.943234,72.769853,2026-09-03 23:25:05+00:00,292.0,1865.6404088863828,205.73378120492555,False,12.41954264523872
218087708,2026-09-03 23:31:23+00:00,72.759988,18.923667,12.0,205.5,205.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_219,18.928051,72.762163,2026-09-03 23:29:57+00:00,86.0,536.6368783140439,205.27382728667953,False,12.12949104118571
218087708,2026-09-03 23:34:11+00:00,72.755753,18.915285,12.2,204.8,204.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_219,18.923667,72.759988,2026-09-03 23:31:23+00:00,168.0,1029.497398088953,205.6806034760904,False,11.91177513274542
218087708,2026-09-03 23:36:39+00:00,72.752046,18.907709,12.0,205.8,205.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_219,18.915285,72.755753,2026-09-03 23:34:11+00:00,148.0,925.0677205655949,204.9714133565064,False,12.149889445569094
218087708,2026-09-03 23:38:45+00:00,72.748821,18.901394,12.4,206.1,206.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_219,18.907709,72.752046,2026-09-03 23:36:39+00:00,126.0,777.2105722376157,205.92288940288316,False,11.990261894748944
218087708,2026-09-03 23:41:19+00:00,72.74473,18.893499,12.6,205.5,205.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_219,18.901394,72.748821,2026-09-03 23:38:45+00:00,154.0,974.4129822637117,206.25334827026344,False,12.299369684698009
218087708,2026-09-03 23:43:17+00:00,72.741606,18.8873,12.3,205.5,203.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_219,18.893499,72.74473,2026-09-03 23:41:19+00:00,118.0,761.0320730239123,205.62687901411812,False,12.536649023955945
218087708,2026-09-03 23:46:08+00:00,72.737167,18.878482,12.7,204.6,204.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,,A,sentinel_219,18.8873,72.741606,2026-09-03 23:43:17+00:00,171.0,1082.345953510887,205.60371000199868,False,12.303551802763758
218087708,2026-09-03 23:48:18+00:00,72.733819,18.871561,13.1,204.4,204.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_219,18.878482,72.737167,2026-09-03 23:46:08+00:00,130.0,843.4138124567995,204.7263511894944,False,12.611242347738655
218087708,2026-09-03 23:50:25+00:00,72.730456,18.864553,12.6,204.3,204.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_219,18.871561,72.733819,2026-09-03 23:48:18+00:00,127.0,852.8316085875178,204.55309843479682,False,13.053292866431187
218087708,2026-09-03 23:53:32+00:00,72.725714,18.854601,12.5,204.4,204.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_219,18.864553,72.730456,2026-09-03 23:50:25+00:00,187.0,1209.6340298234584,204.4011234627707,False,12.573984024235461
218087708,2026-09-03 23:56:20+00:00,72.721484,18.845794,12.2,204.8,204.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_219,18.854601,72.725714,2026-09-03 23:53:32+00:00,168.0,1071.9389243262967,204.57450609311127,False,12.402843801562076
218087708,2026-09-03 23:58:53+00:00,72.717624,18.837896,12.0,204.1,204.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_219,18.845794,72.721484,2026-09-03 23:56:20+00:00,153.0,964.2479186375173,204.95479094825902,False,12.250612249440206
218087708,2026-09-03 23:59:57+00:00,72.716091,18.83466,12.0,203.6,203.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,,70.0,A,sentinel_219,18.837896,72.717624,2026-09-03 23:58:53+00:00,64.0,392.94682753468146,204.2789066913804,False,11.934777519297112
218087708,2026-09-04 00:04:45+00:00,72.709366,18.820099,12.4,203.6,203.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_219,18.83466,72.716091,2026-09-03 23:59:57+00:00,288.0,1760.7331854925535,203.73993168759725,False,11.883970816971685
250916077,2026-09-03 23:28:15+00:00,72.662255,19.19716,17.0,221.7,,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A,sentinel_219,,,,,,,True,
250916077,2026-09-03 23:32:37+00:00,72.647772,19.181805,17.3,221.8,221.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A,sentinel_219,19.19716,72.662255,2026-09-03 23:28:15+00:00,262.0,2282.364502311605,221.86773329582587,False,16.933402344173246
250916077,2026-09-03 23:34:35+00:00,72.64112,19.174767,17.4,222.2,222.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A,sentinel_219,19.181805,72.647772,2026-09-03 23:32:37+00:00,118.0,1047.118946950078,221.92704864216748,False,17.249421134232538
250916077,2026-09-03 23:39:16+00:00,72.625011,19.15798,17.3,221.3,221.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A,sentinel_219,19.174767,72.64112,2026-09-03 23:34:35+00:00,281.0,2514.78982644722,222.3633913562401,False,17.39625998662336
250916077,2026-09-03 23:41:52+00:00,72.616262,19.148583,17.5,221.7,221.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A,sentinel_219,19.15798,72.625011,2026-09-03 23:39:16+00:00,156.0,1388.9010979648904,221.50359961285997,False,17.30641993761585
250916077,2026-09-03 23:46:28+00:00,72.600579,19.131977,17.8,222.7,222.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A,sentinel_219,19.148583,72.616262,2026-09-03 23:41:52+00:00,276.0,2470.0398325354918,221.91294603614492,False,17.396239956796343
250916077,2026-09-03 23:49:55+00:00,72.588341,19.119435,18.2,222.7,222.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A,sentinel_219,19.131977,72.600579,2026-09-03 23:46:28+00:00,207.0,1893.4953608627613,222.84631065234092,False,17.780927643765555
250916077,2026-09-03 23:51:19+00:00,72.583243,19.114217,18.4,221.8,221.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A,sentinel_219,19.119435,72.588341,2026-09-03 23:49:55+00:00,84.0,788.2564160032194,222.88301171387434,False,18.24100418671069
250916077,2026-09-03 23:56:01+00:00,72.566363,19.096365,17.9,221.3,221.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A,sentinel_219,19.114217,72.583243,2026-09-03 23:51:19+00:00,282.0,2657.042794242588,221.9534407281687,False,18.315127890640113
250916077,2026-09-04 00:00:51+00:00,72.549556,19.078261,18.3,220.6,220.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A,sentinel_219,19.096365,72.566363,2026-09-03 23:56:01+00:00,290.0,2672.8881377918906,221.4343363193368,False,17.916092681949618
250916077,2026-09-04 00:04:52+00:00,72.535549,19.062824,18.4,220.6,220.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A,sentinel_219,19.078261,72.549556,2026-09-04 00:00:51+00:00,241.0,2256.8022141787237,220.78758376646277,False,18.202748614145936
250916077,2026-09-04 00:06:30+00:00,72.529772,19.056454,18.7,220.2,220.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A,sentinel_219,19.062824,72.535549,2026-09-04 00:04:52+00:00,98.0,931.0827865599869,220.7738160508265,False,18.468122079864948
250916077,2026-09-04 00:08:16+00:00,72.523556,19.049501,19.0,219.3,219.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A,sentinel_219,19.056454,72.529772,2026-09-04 00:06:30+00:00,106.0,1010.1722427943116,220.3693673917994,False,18.52465294748391
250916077,2026-09-04 00:09:34+00:00,72.518933,19.044166,18.6,219.4,219.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A,sentinel_219,19.049501,72.523556,2026-09-04 00:08:16+00:00,78.0,765.2130572734504,219.49039696563977,False,19.06989422115928
250916077,2026-09-04 00:11:19+00:00,72.512907,19.037233,18.6,220.2,220.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A,sentinel_219,19.044166,72.518933,2026-09-04 00:09:34+00:00,105.0,995.6567099376417,219.57706954555772,False,18.43235560995415
274992570,2026-09-04 01:17:37+00:00,72.751999,19.198164,6.2,197.8,197.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_219,,,,,,,True,
274992570,2026-09-04 01:20:41+00:00,72.750293,19.193142,6.3,197.7,197.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_219,19.198164,72.751999,2026-09-04 01:17:37+00:00,184.0,584.1434168957894,197.88758590378563,False,6.17109423640604
274992570,2026-09-04 01:24:36+00:00,72.748094,19.186643,6.1,197.2,197.0,FV MUMBAI EXPRESS_19,IMO1115482,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_219,19.193142,72.750293,2026-09-04 01:20:41+00:00,235.0,755.6635293720303,197.82189760547695,False,6.2505914678065
274992570,2026-09-04 01:28:56+00:00,72.745813,19.179677,5.9,196.9,196.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_219,19.186643,72.748094,2026-09-04 01:24:36+00:00,260.0,807.5548687637191,197.28258124327576,False,6.037528677298722
274992570,2026-09-04 01:33:15+00:00,72.743647,19.172957,5.7,196.6,196.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_219,19.179677,72.745813,2026-09-04 01:28:56+00:00,259.0,777.9701384241406,197.02844845281246,False,5.838801057430045
274992570,2026-09-04 01:37:18+00:00,72.741723,19.166845,6.1,195.6,195.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_219,19.172957,72.743647,2026-09-04 01:33:15+00:00,243.0,706.1815953762556,196.65344640166498,False,5.648987787473995
274992570,2026-09-04 01:40:53+00:00,72.739997,19.160991,6.1,194.8,194.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_219,19.166845,72.741723,2026-09-04 01:37:18+00:00,215.0,672.9562232862033,195.65191772771743,False,6.084275465454202
274992570,2026-09-04 01:45:10+00:00,72.738044,19.154034,6.2,194.3,194.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_219,19.160991,72.739997,2026-09-04 01:40:53+00:00,257.0,797.0299599711625,194.93740540861515,False,6.028399678561652
274992570,2026-09-04 01:49:29+00:00,72.736093,19.146777,6.2,193.3,193.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_219,19.154034,72.738044,2026-09-04 01:45:10+00:00,259.0,829.1096804108504,194.33242567741308,False,6.222612205288909
274992570,2026-09-04 01:52:43+00:00,72.734747,19.141402,6.5,193.8,193.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_219,19.146777,72.736093,2026-09-04 01:49:29+00:00,194.0,611.5970397695158,193.3871505951686,False,6.1280762360081225
274992570,2026-09-04 01:55:29+00:00,72.733501,19.136599,6.0,193.3,193.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_219,19.141402,72.734747,2026-09-04 01:52:43+00:00,166.0,547.5834671318019,193.85058489369166,False,6.412136426201697
274992570,2026-09-04 01:59:22+00:00,72.731912,19.130263,6.1,194.2,194.0,FV MUMBAI EXPRESS_19,IMO1115482,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_219,19.136599,72.733501,2026-09-04 01:55:29+00:00,233.0,721.0038213992668,193.40712818167063,False,6.015090421410948
