mmsi,base_date_time,longitude,latitude,sog,cog,heading,vessel_name,imo,call_sign,vessel_type,status,length,width,draft,cargo,transceiver,slick_id
697169479,2026-09-04 01:37:26+00:00,72.694966,18.898487,3.7,94.1,94.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 01:38:44+00:00,72.696376,18.898391,3.4,93.6,93.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 01:42:06+00:00,72.699768,18.898188,3.0,93.0,93.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 01:46:54+00:00,72.704037,18.897977,3.2,92.7,92.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 01:49:13+00:00,72.706184,18.897882,3.5,92.3,92.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 01:54:07+00:00,72.711171,18.89769,3.3,91.6,91.0,MT MUMBAI EXPRESS_41,IMO1966769,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 01:55:55+00:00,72.712913,18.897643,3.8,91.2,91.0,MT MUMBAI EXPRESS_41,IMO1966769,RN7824,Fishing,Underway Using Engine,36.2,5.8,,,B,sentinel_455
697169479,2026-09-04 01:58:05+00:00,72.715302,18.897595,3.8,91.6,91.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 02:00:03+00:00,72.717468,18.897537,4.1,91.4,91.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 02:01:31+00:00,72.719204,18.897497,4.2,91.5,91.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 02:05:14+00:00,72.723749,18.897384,4.6,91.6,91.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 02:09:04+00:00,72.728933,18.897247,4.4,91.5,91.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 02:13:21+00:00,72.734454,18.897111,4.3,92.1,92.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 02:16:53+00:00,72.738921,18.896958,4.5,91.6,91.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 02:21:02+00:00,72.74437,18.896818,5.0,90.7,90.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 02:23:39+00:00,72.748158,18.896774,5.4,90.7,90.0,MT MUMBAI EXPRESS_41,IMO1966769,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 02:26:49+00:00,72.753169,18.896714,5.2,91.3,91.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 02:29:58+00:00,72.758007,18.89661,4.8,91.6,91.0,MT MUMBAI EXPRESS_41,IMO1966769,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 02:33:36+00:00,72.763144,18.896477,5.0,91.3,93.0,MT MUMBAI EXPRESS_41,IMO1966769,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 02:37:18+00:00,72.768555,18.896362,5.2,91.1,91.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 02:40:02+00:00,72.772726,18.896287,5.0,90.1,,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 02:43:06+00:00,72.777223,18.896279,5.1,90.3,90.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 02:45:40+00:00,72.781029,18.896262,5.2,90.8,90.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 02:48:03+00:00,72.784623,18.896214,4.8,89.9,89.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 02:52:54+00:00,72.791381,18.896229,5.2,89.1,89.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 02:55:08+00:00,72.794804,18.89628,4.9,89.0,89.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 02:58:03+00:00,72.798979,18.896349,5.1,88.9,88.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 03:00:15+00:00,72.802269,18.89641,4.7,89.5,89.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 03:03:50+00:00,72.807234,18.896451,4.4,89.9,89.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 03:05:49+00:00,72.809771,18.896457,4.0,89.2,89.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 03:10:39+00:00,72.815496,18.896532,3.9,88.7,88.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
697169479,2026-09-04 03:14:13+00:00,72.819614,18.896622,3.5,88.5,88.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,,,B,sentinel_455
697169479,2026-09-04 03:16:00+00:00,72.821436,18.896667,3.4,88.7,88.0,MT MUMBAI EXPRESS_41,,RN7824,Fishing,Underway Using Engine,36.2,5.8,3.1,,B,sentinel_455
730915077,2026-09-03 23:04:52+00:00,72.508316,18.821017,14.3,56.9,56.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-03 23:09:48+00:00,72.525651,18.8317,14.5,56.5,56.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-03 23:11:11+00:00,72.53051,18.834748,14.4,56.1,56.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-03 23:13:07+00:00,72.537307,18.839063,14.6,55.6,54.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-03 23:14:53+00:00,72.543477,18.843067,14.2,54.8,54.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,,76.0,A,sentinel_455
730915077,2026-09-03 23:18:02+00:00,72.55419,18.85021,13.7,55.7,55.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-03 23:20:17+00:00,72.561664,18.855028,14.0,56.4,56.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-03 23:21:33+00:00,72.565965,18.857727,13.6,56.0,55.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-03 23:23:41+00:00,72.573016,18.862228,13.9,55.6,55.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-03 23:26:38+00:00,72.58291,18.86864,14.1,55.3,55.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-03 23:28:29+00:00,72.589206,18.872761,14.6,56.1,56.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-03 23:32:54+00:00,72.60486,18.882727,14.9,56.3,56.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-03 23:35:46+00:00,72.615299,18.889303,14.7,55.6,55.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-03 23:39:55+00:00,72.630078,18.898869,15.1,54.8,54.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-03 23:43:35+00:00,72.643399,18.90776,15.3,54.1,54.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-03 23:45:33+00:00,72.650547,18.912647,15.6,55.0,54.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-03 23:49:05+00:00,72.663693,18.921355,15.5,54.4,54.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-03 23:51:50+00:00,72.673905,18.92826,15.1,53.6,53.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-03 23:56:38+00:00,72.690985,18.940183,14.9,53.2,53.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-03 23:58:47+00:00,72.698535,18.945516,14.6,54.1,54.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-04 00:01:30+00:00,72.70795,18.951957,14.8,53.8,53.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-04 00:05:41+00:00,72.722635,18.962121,15.2,54.0,53.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-04 00:07:24+00:00,72.728808,18.96637,15.5,54.4,54.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-04 00:09:47+00:00,72.737611,18.972336,15.1,55.2,55.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-04 00:14:06+00:00,72.75333,18.982652,14.8,54.7,53.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-04 00:17:35+00:00,72.765674,18.990922,15.3,55.2,55.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-04 00:19:54+00:00,72.774238,18.996556,15.1,54.5,54.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-04 00:21:40+00:00,72.780573,19.000825,15.4,54.9,53.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-04 00:26:07+00:00,72.797101,19.011792,15.2,55.7,55.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-04 00:29:53+00:00,72.810888,19.020695,15.6,54.9,54.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
730915077,2026-09-04 00:31:51+00:00,72.818282,19.02561,15.5,55.3,55.0,SY KONKAN TRADER_11,IMO2293159,TY1952,Cargo,Underway Using Engine,110.9,29.9,5.9,76.0,A,sentinel_455
790077090,2026-09-04 00:34:53+00:00,72.820368,18.926447,6.6,286.1,286.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 00:37:52+00:00,72.814837,18.927955,6.3,286.2,286.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 00:42:24+00:00,72.806817,18.930159,6.7,285.9,285.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 00:47:07+00:00,72.797867,18.932574,6.4,285.5,285.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 00:51:17+00:00,72.790379,18.934533,6.5,286.2,286.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 00:52:53+00:00,72.787474,18.93533,6.2,285.4,285.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,,80.0,A,sentinel_455
790077090,2026-09-04 00:54:53+00:00,72.783984,18.936239,6.5,285.9,285.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 00:57:36+00:00,72.778965,18.937588,6.8,286.3,286.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 01:00:44+00:00,72.773,18.939233,6.6,286.2,286.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,,A,sentinel_455
790077090,2026-09-04 01:02:25+00:00,72.769876,18.94009,7.1,287.1,287.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 01:03:55+00:00,72.766882,18.940963,7.3,287.5,287.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 01:06:13+00:00,72.762215,18.942354,7.6,287.0,286.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 01:08:17+00:00,72.757819,18.943625,8.0,286.1,286.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,,A,sentinel_455
790077090,2026-09-04 01:11:54+00:00,72.749673,18.945843,8.0,285.6,285.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 01:16:23+00:00,72.739587,18.948511,7.6,286.3,286.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 01:18:09+00:00,72.735818,18.949555,8.0,287.2,287.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,,A,sentinel_455
790077090,2026-09-04 01:21:18+00:00,72.72873,18.951628,8.3,287.7,287.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 01:26:04+00:00,72.71774,18.954949,8.8,288.2,288.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 01:30:40+00:00,72.706517,18.958436,8.5,288.0,287.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 01:34:15+00:00,72.698074,18.961027,8.1,288.3,288.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,,80.0,A,sentinel_455
790077090,2026-09-04 01:36:01+00:00,72.694081,18.962279,8.2,289.0,289.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 01:40:18+00:00,72.684401,18.965432,8.0,289.8,289.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 01:44:30+00:00,72.675103,18.968598,8.3,288.9,288.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 01:48:48+00:00,72.66519,18.971813,8.5,288.4,288.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 01:51:21+00:00,72.659159,18.973715,9.0,289.4,289.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 01:54:32+00:00,72.651248,18.976354,8.8,290.1,290.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 01:56:52+00:00,72.645642,18.978294,8.6,289.6,291.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,,A,sentinel_455
790077090,2026-09-04 02:00:40+00:00,72.636649,18.981314,8.2,289.8,291.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 02:03:25+00:00,72.630424,18.983435,8.2,289.8,289.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 02:08:23+00:00,72.619237,18.98725,7.9,289.4,289.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 02:10:49+00:00,72.613885,18.989031,7.5,288.9,288.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 02:15:06+00:00,72.604995,18.991911,7.7,289.7,289.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 02:18:34+00:00,72.597619,18.994404,8.0,289.6,289.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 02:22:08+00:00,72.589769,18.997042,8.4,289.9,289.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 02:24:25+00:00,72.584499,18.998844,8.0,290.2,290.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 02:29:16+00:00,72.573839,19.002544,7.8,290.2,,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 02:31:48+00:00,72.56841,19.004431,7.8,290.4,290.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 02:34:55+00:00,72.561714,19.006789,8.2,291.0,290.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 02:38:19+00:00,72.554074,19.009559,8.7,290.6,290.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 02:42:07+00:00,72.544966,19.012794,8.3,291.3,291.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 02:45:51+00:00,72.536511,19.015906,8.0,290.8,290.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 02:50:18+00:00,72.526706,19.019423,8.1,291.8,291.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 02:54:08+00:00,72.51825,19.022612,7.7,291.1,291.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 02:57:22+00:00,72.511439,19.025096,7.7,290.6,290.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
790077090,2026-09-04 02:59:19+00:00,72.50733,19.026553,7.3,291.1,291.0,SY COASTAL PEARL_51,IMO8387790,JQ7244,Tanker,Underway Using Engine,210.9,33.7,12.3,80.0,A,sentinel_455
209053121,2026-09-03 23:00:00+00:00,72.637631,19.114717,20.1,245.0,244.0,FV WESTERN STAR_38,IMO3093190,OL4161,Passenger,Underway Using Engine,110.1,26.5,8.2,,A,sentinel_464
209053121,2026-09-03 23:03:30+00:00,72.618957,19.106487,19.8,245.6,245.0,FV WESTERN STAR_38,IMO3093190,OL4161,Passenger,Underway Using Engine,110.1,26.5,8.2,,A,sentinel_464
209053121,2026-09-03 23:08:22+00:00,72.593221,19.095462,19.8,244.7,244.0,FV WESTERN STAR_38,IMO3093190,OL4161,Passenger,Underway Using Engine,110.1,26.5,8.2,,A,sentinel_464
209053121,2026-09-03 23:11:47+00:00,72.575265,19.087436,20.3,243.7,243.0,FV WESTERN STAR_38,IMO3093190,OL4161,Passenger,Underway Using Engine,110.1,26.5,8.2,,A,sentinel_464
209053121,2026-09-03 23:13:14+00:00,72.567573,19.083844,20.3,243.3,243.0,FV WESTERN STAR_38,IMO3093190,OL4161,Passenger,Underway Using Engine,110.1,26.5,8.2,,A,sentinel_464
209053121,2026-09-03 23:15:00+00:00,72.558152,19.079358,20.4,243.7,243.0,FV WESTERN STAR_38,IMO3093190,OL4161,Passenger,Underway Using Engine,110.1,26.5,8.2,,A,sentinel_464
209053121,2026-09-03 23:16:42+00:00,72.549004,19.075092,20.7,243.9,243.0,FV WESTERN STAR_38,IMO3093190,OL4161,Passenger,Underway Using Engine,110.1,26.5,8.2,,A,sentinel_464
209053121,2026-09-03 23:21:26+00:00,72.523217,19.063156,21.1,244.6,244.0,FV WESTERN STAR_38,IMO3093190,OL4161,Passenger,Underway Using Engine,110.1,26.5,8.2,,A,sentinel_464
209053121,2026-09-03 23:23:32+00:00,72.511513,19.057909,20.6,245.3,245.0,FV WESTERN STAR_38,IMO3093190,OL4161,Passenger,Underway Using Engine,110.1,26.5,8.2,,A,sentinel_464
218087708,2026-09-03 23:00:00+00:00,72.812609,19.022117,13.0,207.6,207.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_464
218087708,2026-09-03 23:01:57+00:00,72.809153,19.015869,13.1,207.5,207.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_464
218087708,2026-09-03 23:06:15+00:00,72.801509,19.001966,12.8,207.1,207.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_464
218087708,2026-09-03 23:08:53+00:00,72.796999,18.993617,12.5,207.2,207.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_464
218087708,2026-09-03 23:13:27+00:00,72.789331,18.979513,12.3,207.6,207.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_464
218087708,2026-09-03 23:14:27+00:00,72.787649,18.976473,12.4,206.9,206.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_464
218087708,2026-09-03 23:18:13+00:00,72.781469,18.96493,12.7,207.0,207.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_464
218087708,2026-09-03 23:23:05+00:00,72.773233,18.949645,12.9,206.5,206.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_464
218087708,2026-09-03 23:25:05+00:00,72.769853,18.943234,12.5,205.6,205.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_464
218087708,2026-09-03 23:29:57+00:00,72.762163,18.928051,12.1,205.2,203.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_464
218087708,2026-09-03 23:31:23+00:00,72.759988,18.923667,12.0,205.5,205.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_464
218087708,2026-09-03 23:34:11+00:00,72.755753,18.915285,12.2,204.8,204.0,MT ARABIAN KNIGHT_62,IMO8890587,GX3075,Tanker,Underway Using Engine,204.3,33.4,13.8,70.0,A,sentinel_464
