mmsi,base_date_time,longitude,latitude,sog,cog,heading,vessel_name,imo,call_sign,vessel_type,status,length,width,draft,cargo,transceiver
250916077,2026-09-04 06:09:22+00:00,71.218592,17.474485,18.4,216.5,216.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 06:12:04+00:00,71.210007,17.463414,17.9,217.2,217.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 06:15:29+00:00,71.199192,17.449835,18.0,217.0,217.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 06:18:05+00:00,71.191026,17.43951,17.8,217.4,217.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 06:23:01+00:00,71.175504,17.420143,18.0,216.9,216.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 06:27:00+00:00,71.163065,17.404336,18.3,216.5,216.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 06:30:19+00:00,71.152565,17.390814,17.8,217.3,217.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 06:33:33+00:00,71.142398,17.378064,17.5,216.7,216.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 06:37:56+00:00,71.129085,17.360997,17.4,217.3,,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 06:42:02+00:00,71.116469,17.34517,17.8,216.9,216.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 06:45:09+00:00,71.106833,17.332897,18.2,216.2,216.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 06:48:01+00:00,71.09786,17.321209,17.7,216.4,216.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 06:49:46+00:00,71.092529,17.314316,18.1,216.5,216.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 06:54:07+00:00,71.07893,17.29676,18.0,215.8,215.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 06:58:05+00:00,71.066823,17.280714,18.5,215.5,215.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 07:01:34+00:00,71.055993,17.266205,18.5,214.7,214.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 07:02:40+00:00,71.052635,17.261576,18.3,214.1,214.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 07:06:47+00:00,71.040339,17.244257,18.3,213.6,213.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 07:08:36+00:00,71.03496,17.236527,18.0,214.0,214.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,,,A
250916077,2026-09-04 07:12:58+00:00,71.022169,17.218435,18.5,213.4,213.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 07:14:06+00:00,71.018828,17.213598,18.4,213.8,213.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 07:17:10+00:00,71.009688,17.200558,18.8,213.6,213.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,,,A
250916077,2026-09-04 07:19:54+00:00,71.001458,17.188739,19.0,213.6,212.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 07:23:58+00:00,70.989043,17.17088,18.9,212.9,212.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 07:26:18+00:00,70.982101,17.160607,19.0,213.6,213.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 07:27:27+00:00,70.978593,17.155569,19.0,213.2,211.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 07:31:27+00:00,70.96654,17.137937,19.3,212.7,212.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 07:33:09+00:00,70.961359,17.130222,19.1,211.9,211.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 07:35:40+00:00,70.95398,17.1189,19.0,211.1,211.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 07:37:05+00:00,70.949971,17.112537,18.6,210.8,210.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 07:39:35+00:00,70.943073,17.101489,18.7,210.0,210.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 07:43:34+00:00,70.93226,17.083592,18.5,210.6,210.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 07:45:39+00:00,70.926585,17.074409,18.9,211.5,211.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 07:48:15+00:00,70.919149,17.062814,18.8,212.5,212.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 07:52:57+00:00,70.905401,17.042146,19.3,213.3,213.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 07:55:57+00:00,70.896191,17.028759,19.0,212.5,211.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 08:00:08+00:00,70.883737,17.01008,19.2,212.1,212.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 08:02:30+00:00,70.87678,16.999458,19.4,212.2,212.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 08:03:36+00:00,70.87344,16.994386,18.9,211.7,212.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 08:06:16+00:00,70.865804,16.982543,18.6,212.6,212.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 08:11:05+00:00,70.851813,16.961632,18.4,213.6,213.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 08:15:43+00:00,70.838146,16.94192,18.6,213.9,213.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 08:19:37+00:00,70.826376,16.925182,18.9,214.5,214.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 08:22:11+00:00,70.818449,16.914131,18.9,214.5,214.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 08:26:41+00:00,70.804484,16.894706,18.7,215.4,215.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 08:29:29+00:00,70.79567,16.882841,18.8,216.4,216.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 08:33:37+00:00,70.782344,16.865522,18.4,216.6,216.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 08:38:14+00:00,70.767649,16.846567,18.0,215.6,215.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 08:42:27+00:00,70.754838,16.829466,18.4,216.2,216.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 08:47:15+00:00,70.739785,16.809794,18.7,215.7,215.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 08:50:29+00:00,70.729529,16.796132,18.9,215.1,215.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 08:53:21+00:00,70.720539,16.783878,18.8,214.1,214.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 08:58:03+00:00,70.706117,16.763492,19.0,213.8,213.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 09:01:54+00:00,70.69437,16.746672,18.7,213.4,213.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 09:03:55+00:00,70.688355,16.737931,18.6,213.6,213.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 09:06:05+00:00,70.68188,16.728602,19.1,214.3,214.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 09:09:00+00:00,70.672856,16.715923,19.5,214.7,214.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 09:10:31+00:00,70.667963,16.709148,19.5,214.4,214.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 09:11:58+00:00,70.66334,16.702671,19.8,215.3,215.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 09:16:41+00:00,70.647725,16.681538,19.9,216.0,216.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 09:18:46+00:00,70.640662,16.672231,20.1,215.9,215.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 09:22:47+00:00,70.627,16.654178,19.8,216.1,216.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,,,A
250916077,2026-09-04 09:27:02+00:00,70.612589,16.63525,19.9,216.5,216.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 09:29:44+00:00,70.603383,16.623344,19.9,217.4,217.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 09:31:06+00:00,70.598621,16.617366,20.2,218.3,218.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 09:33:57+00:00,70.588251,16.604767,19.8,219.2,219.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 09:37:27+00:00,70.575587,16.589884,19.7,219.5,219.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 09:38:45+00:00,70.570886,16.584412,19.2,219.9,219.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 09:43:45+00:00,70.553056,16.564006,19.3,220.8,220.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 09:45:06+00:00,70.548097,16.558508,19.1,221.7,221.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 09:49:40+00:00,70.531358,16.540485,19.4,222.4,222.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 09:52:04+00:00,70.522287,16.530954,19.9,221.7,221.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 09:55:14+00:00,70.510188,16.517923,19.8,222.0,221.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 09:59:29+00:00,70.493922,16.500575,20.2,222.4,222.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 10:02:46+00:00,70.480943,16.486937,20.4,222.5,221.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 10:07:19+00:00,70.462879,16.468026,20.5,222.2,222.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 10:10:12+00:00,70.451362,16.455866,20.3,222.9,222.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 10:14:44+00:00,70.433206,16.437128,19.9,223.4,223.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 10:19:41+00:00,70.413638,16.417253,19.4,223.3,223.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 10:23:51+00:00,70.397595,16.40092,19.9,222.9,222.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,,,A
250916077,2026-09-04 10:26:48+00:00,70.386064,16.388996,19.5,223.0,223.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,,,A
250916077,2026-09-04 10:28:06+00:00,70.381051,16.38384,19.3,223.9,223.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 10:31:42+00:00,70.367172,16.369991,19.8,224.8,224.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 10:33:40+00:00,70.359269,16.362357,19.7,225.3,225.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 10:35:21+00:00,70.352424,16.355864,20.1,225.9,,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 10:40:12+00:00,70.332273,16.337098,20.3,226.5,226.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 10:44:38+00:00,70.313463,16.31996,20.7,227.0,227.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 10:47:37+00:00,70.300374,16.308253,20.7,227.5,227.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 10:51:19+00:00,70.28407,16.293894,20.7,228.4,228.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 10:54:33+00:00,70.26957,16.281539,20.4,227.6,227.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
250916077,2026-09-04 10:56:54+00:00,70.259417,16.272653,19.9,226.8,226.0,MT MUMBAI EXPRESS_67,IMO5553736,LZ3360,Passenger,Underway Using Engine,93.3,17.7,6.0,,A
258173238,2026-09-03 23:00:00+00:00,72.272361,18.905586,15.9,315.6,315.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-03 23:02:24+00:00,72.264515,18.913175,16.1,314.9,314.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-03 23:07:18+00:00,72.248132,18.928593,16.0,315.2,315.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-03 23:08:22+00:00,72.244609,18.931947,16.3,315.6,315.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-03 23:10:32+00:00,72.237312,18.938995,16.6,314.9,314.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-03 23:14:22+00:00,72.224119,18.951414,16.9,314.9,314.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,,,A
258173238,2026-09-03 23:19:18+00:00,72.206825,18.967737,17.2,315.6,315.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-03 23:22:16+00:00,72.196381,18.977838,16.9,315.2,315.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-03 23:26:50+00:00,72.180443,18.993013,16.8,314.3,314.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-03 23:30:08+00:00,72.168853,19.003714,17.1,314.0,312.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-03 23:32:07+00:00,72.161708,19.010233,16.7,313.7,313.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-03 23:33:46+00:00,72.155858,19.015514,16.3,313.0,313.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-03 23:38:12+00:00,72.140415,19.029128,16.7,313.2,313.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-03 23:40:52+00:00,72.130876,19.037603,16.5,313.0,312.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-03 23:42:14+00:00,72.126031,19.041869,16.0,313.9,312.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-03 23:45:18+00:00,72.115696,19.051259,16.3,314.8,314.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,,,A
258173238,2026-09-03 23:48:07+00:00,72.106087,19.060266,16.2,315.3,315.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-03 23:51:40+00:00,72.094239,19.071584,16.5,315.0,314.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,,,A
258173238,2026-09-03 23:55:59+00:00,72.079467,19.085537,16.8,314.2,314.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-03 23:59:53+00:00,72.065742,19.098167,17.1,313.3,313.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 00:01:58+00:00,72.05813,19.104952,17.0,314.2,314.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 00:06:52+00:00,72.040551,19.121091,17.1,314.9,313.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 00:10:08+00:00,72.02901,19.13197,17.1,315.6,315.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 00:13:28+00:00,72.017281,19.143296,17.0,315.8,315.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 00:17:21+00:00,72.0038,19.156395,17.0,315.4,315.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 00:19:32+00:00,71.996138,19.163726,17.2,316.1,316.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 00:21:41+00:00,71.988582,19.17113,17.5,315.6,,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 00:25:24+00:00,71.975183,19.184032,17.4,315.4,315.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,,,A
258173238,2026-09-04 00:27:26+00:00,71.967911,19.191008,17.2,314.5,314.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 00:28:50+00:00,71.962862,19.195687,16.9,314.0,314.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,,,A
258173238,2026-09-04 00:33:02+00:00,71.947839,19.209395,16.9,314.0,313.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 00:37:00+00:00,71.933676,19.222305,16.6,313.3,313.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 00:41:01+00:00,71.91942,19.234994,16.9,313.4,313.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,,,A
258173238,2026-09-04 00:43:18+00:00,71.911236,19.242295,16.9,312.4,312.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 00:44:24+00:00,71.907199,19.245777,16.5,311.9,311.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 00:46:34+00:00,71.899345,19.252427,17.0,311.0,312.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 00:50:23+00:00,71.885028,19.264193,17.0,311.3,311.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 00:52:15+00:00,71.87801,19.270008,16.9,310.7,310.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 00:53:47+00:00,71.872239,19.274695,16.9,311.3,311.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 00:56:14+00:00,71.863113,19.282252,16.5,311.9,311.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 01:01:13+00:00,71.845099,19.297524,17.0,312.9,311.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 01:04:19+00:00,71.833701,19.307511,17.3,312.3,312.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 01:07:13+00:00,71.822807,19.316864,17.8,311.7,311.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 01:11:53+00:00,71.804652,19.332103,17.6,310.7,310.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 01:13:45+00:00,71.797356,19.338033,18.0,310.7,310.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 01:15:23+00:00,71.790758,19.343388,18.4,310.9,310.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
258173238,2026-09-04 01:18:54+00:00,71.776395,19.355122,18.9,311.7,311.0,MT SEA HORIZON_24,IMO6121026,JQ5812,Container Ship,Underway Using Engine,159.1,34.2,8.3,,A
